ost,river,ostan,station,sal,abi,ertefa,arz,tool,code,mhr,abn,azr,dey,bah,esf,far,ord,khr,tir,mor,shr,rooz
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,1.83,3.44,1.83,4.44,3.65,17.9,5.86,0,0,3.05,2.29,0.267,22
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,2.73,3.04,1.72,4.27,3.31,16.5,5.37,0,0,2.79,2.54,0.267,23
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,13.9,3.31,1.83,4.1,3.31,12.8,5.05,0.014,0,2.43,2.78,0.17,24
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,13.9,3.58,1.83,3.93,3.79,12.7,3.72,0.074,0,2.8,1.42,0.014,25
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,8.94,3.58,1.83,3.76,4.26,12.3,3.31,0.074,0,2.31,1.83,0.014,26
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,6.35,3.58,1.83,3.59,4.74,7.22,2.41,0.117,0,2.07,1.73,0.014,27
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,5.06,3.58,1.98,3.42,4.76,6.35,3.04,0.161,0,0.965,1.61,0.014,28
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,4.44,5.04,2.14,3.25,5.51,6.18,2.18,0.275,0,1.34,1.5,0.014,29
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,4.01,12.7,2.29,3.08,4.82,5.7,1.4,1.12,0,1.3,1.02,0.014,30
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1384,85,1290,38-22-53,48-14-48,19-101,,,,,,,1.4,1.21,0,1.12,1.02,0.014,31
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.015,0.087,0.06,0.087,0.116,0.452,0.234,0.015,0.015,0.06,0.001,1
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.015,0.087,0.073,0.087,0.237,0.59,0.234,0.015,0.001,0.06,0.001,2
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.025,0.116,0.06,0.087,0.234,0.452,0.252,0.015,0.001,0.06,0.019,3
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.035,0.116,0.088,0.087,0.181,0.35,0.181,0.015,0.001,0.035,0.114,4
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.008,0.035,0.116,0.06,0.087,0.181,0.289,0.181,0.015,0.001,0.035,0.015,5
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.035,0.116,0.06,0.087,0.181,0.329,0.148,0.015,0.001,0.035,0.015,6
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.035,0.116,0.06,0.087,0.181,0.328,0.088,0.015,0.015,0.035,0.015,7
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.116,0.073,0.087,0.147,0.412,0.06,0.015,0.015,0.035,0.015,8
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.073,0.087,0.073,0.087,0.147,0.572,0.087,0.038,0.015,0.035,0.015,9
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.073,0.087,0.087,0.181,0.568,0.087,0.015,0.015,0.035,0.015,10
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.06,0.087,0.087,0.216,0.544,0.087,0.015,0.035,0.035,0.015,11
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.06,0.087,0.087,0.234,0.655,0.035,0.015,0.035,0.035,0.035,12
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.06,0.087,0.116,0.289,0.775,0.091,0.015,0.035,0.015,0.035,13
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.015,0.06,0.073,0.116,0.147,0.437,0.585,0.061,0.015,0.035,0.015,0.035,14
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.116,0.116,0.368,0.496,0.035,0.015,0.035,0.015,0.035,15
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.088,0.101,0.116,0.116,0.368,0.41,0.06,0.015,0.035,0.015,0.035,16
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.116,0.116,0.116,0.348,0.41,0.06,0.015,0.035,0.015,0.035,17
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.116,0.116,0.369,0.41,0.038,0.015,0.035,0.015,0.035,18
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.087,0.116,0.929,0.328,0.015,0.015,0.035,0.015,0.035,19
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.087,0.147,0.911,0.369,0.015,0.015,0.035,0.015,0.035,20
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.087,0.147,0.755,0.41,0.001,0.015,0.035,0.015,0.035,21
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.001,0.06,0.06,0.087,0.116,0.41,0.368,0.001,0.015,0.043,0.015,0.035,22
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.087,0.06,0.06,0.087,0.116,0.636,0.368,0.001,0.015,0.052,0.015,0.035,23
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.117,0.06,0.06,0.087,0.116,0.59,0.41,0.015,0.015,0.06,0.015,0.035,24
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.087,0.06,0.06,0.087,0.116,0.452,0.368,0.001,0.015,0.06,0.015,0.015,25
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.06,0.06,0.06,0.087,0.116,0.542,0.601,0.015,0.015,0.06,0.015,0.015,26
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.047,0.087,0.06,0.087,0.116,0.542,0.487,0.015,0.015,0.06,0.015,0.015,27
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.035,0.087,0.06,0.087,0.116,0.474,0.41,0.015,0.015,0.06,0.015,0.015,28
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.035,0.087,0.06,0.117,0.116,0.566,0.41,0.015,0.015,0.06,0.015,0.015,29
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,0.035,0.087,0.06,0.087,0.147,0.524,0.289,0.015,0.015,0.06,0.015,0.015,30
25,‰Ê—«‰ ç«Ì,«—œ»Ì·  -25,¬ ‘ê«Â,1384,85,1773,38-13-05,19-48-03,19-144,,,,,,,0.289,0.015,0.015,0.06,0.015,0.015,31
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.4,1.32,2.47,2.38,2.56,3.97,4.77,6.83,2.12,0.585,0.692,0.978,1
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.39,1.47,2.29,2.38,2.85,4.8,5.28,5.98,1.86,0.692,0.916,0.743,2
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.47,1.47,2.57,2.38,2.66,6.37,5.96,5.24,1.7,0.798,0.692,0.737,3
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.39,1.62,2.65,2.29,2.56,4.41,4.6,5.11,1.25,0.875,0.798,0.798,4
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.18,1.47,2.2,2.47,2.65,3.55,3.44,5.01,1.18,0.743,0.929,0.798,5
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.11,1.32,2.38,2.38,2.84,3.23,3.13,5.86,1.05,0.805,0.929,0.743,6
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.25,1.39,2.47,2.29,2.76,2.74,2.84,5.98,1.04,0.805,0.798,0.916,7
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.05,0.805,2.2,1.95,2.65,2.93,3.44,4.89,1.18,0.805,1.05,0.624,8
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.13,0.743,2.12,2.12,2.29,2.74,4.6,4.08,1.33,0.859,0.859,0.632,9
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,0.875,0.798,2.11,2.12,2.57,2.84,6.25,3.47,1.78,0.743,0.574,0.646,10
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.32,0.855,2.2,2.38,2.66,2.84,6.97,2.38,1.7,0.754,0.929,0.574,11
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.05,0.978,2.38,2.11,3.23,3.34,7.55,2.56,1.7,0.754,0.855,0.737,12
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.32,1.32,2.04,2.38,3.44,3.23,8.06,4.62,1.7,0.777,0.848,0.682,13
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.32,1.39,2.03,2.47,3.44,3.13,6.71,4.55,1.19,1.11,1.11,0.692,14
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.47,2.47,2.2,2.38,3.13,3.76,5.11,3.76,0.978,1.13,0.987,0.682,15
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.33,1.87,2.38,2.29,3.03,2.84,4.19,3.44,0.916,0.97,0.777,0.798,16
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.18,1.39,2.29,2.2,3.23,2.74,3.44,2.57,0.978,0.987,0.929,0.859,17
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.18,1.71,2.2,2.38,3.23,2.84,3.44,2.13,0.916,0.825,0.527,1.25,18
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.04,1.94,1.79,2.2,3.23,3.88,3.55,1.63,0.875,1.05,0.798,1.12,19
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.18,1.63,2.11,2.38,3.23,5.61,3.44,1.7,0.917,0.999,0.798,0.859,20
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.04,1.78,2.11,2.05,3.44,4.53,5.36,1.7,0.646,0.875,0.52,0.692,21
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,0.978,1.95,2.11,2.13,3.44,3.65,4.64,1.48,0.527,1.33,1.33,0.682,22
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,2.11,1.86,2.11,2.47,3.65,3.86,4.88,1.11,0.574,1.47,0.987,0.798,23
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.54,1.78,2.11,2.38,3.76,3.65,5.36,0.978,0.916,0.987,0.987,0.805,24
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.32,1.95,2.56,2.47,3.76,3.76,6.83,1.94,1.27,0.825,0.859,0.743,25
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.39,1.86,2.47,2.38,3.65,3.76,8.11,6.23,0.859,0.53,0.542,0.484,26
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.47,1.95,2.38,1.95,3.76,3.76,11.8,3.86,0.682,0.218,0.574,0.484,27
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.39,2.33,2.29,2.38,3.97,3.34,8.01,3.44,0.754,0.574,0.484,0.469,28
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.32,3.65,2.38,2.38,3.86,3.34,5.99,3.23,0.692,0.978,2.61,0.391,29
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,1.25,3.34,2.29,2.56,3.76,3.76,5.49,3.9,0.692,0.679,0.916,0.679,30
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Ì«„çÌ,1384,85,1584,38-01-60,2/11/1948,19-910,,,,,,,6.28,3.23,0.743,0.692,0.978,0.574,31
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.104,0.104,0.459,0,0,0,0.132,0.006,0.065,0.006,0.006,0.162,1
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.078,0.104,0.282,0,0,0,0.118,0.006,0.078,0.006,0.006,0.104,2
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.078,0.104,0.92,0,0,4.29,0.118,0.006,0.052,0.006,0.006,0.078,3
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.078,0.132,0.721,0,0,4.04,0,0.006,0.052,0.083,0.006,0.091,4
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.132,0.636,0,0,3,0,0.006,0.052,0.053,0.006,0.065,5
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.132,0.324,0,0,2.09,0,0.006,0.028,0.028,0.006,0.052,6
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.132,0.191,0,0,1.61,0,0.028,0.028,0.006,0.006,0.078,7
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.132,0.221,0,0,1.26,0,0.028,0.04,0.006,0.006,0.104,8
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.104,0.237,0,0,1.72,0,0.017,0.052,0.006,0.006,0.078,9
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.104,0.208,0,0,2.34,0,0.006,0.04,0.006,0.006,0.04,10
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.052,0.104,0.134,0,0,2.1,0,0.028,0.028,0.006,0.006,0.006,11
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.028,0.132,0.067,0,0,1.95,0,0.028,0.028,0.006,0.006,0.006,12
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.028,0.132,0,0,0,1.81,0,0.052,0.028,0.006,0.006,0.078,13
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,0.288,0.162,0,0,0,1.85,0,0.052,0.08,0.006,0.006,0.205,14
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1384,85,1347,38-17-00,48-35-22,19-149,1.44,0.689,0,0,0,1.42,0,0.04,0.132,0.006,0.006,1.13,15
